season,round,constructor,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos
2021,15,mercedes,,5,1,0.0,4.0,1.0
2021,15,red_bull,,8,2,0.0,8.0,2.0
2021,15,mclaren,234.0,1,3,215.0,1.0,3.0
2021,15,ferrari,,0,4,0.0,0.0,4.0
2021,15,alpine,103.0,1,5,95.0,1.0,5.0
2021,15,alphatauri,84.0,0,6,84.0,0.0,6.0
2021,15,aston_martin,59.0,0,7,59.0,0.0,7.0
2021,15,williams,23.0,0,8,22.0,0.0,8.0
2021,15,alfa,7.0,0,9,3.0,0.0,9.0
2021,15,haas,0.0,0,10,0.0,0.0,10.0
2021,16,mercedes,,6,1,0.0,5.0,1.0
2021,16,red_bull,,8,2,0.0,8.0,2.0
2021,16,mclaren,240.0,1,3,234.0,1.0,3.0
2021,16,ferrari,,0,4,0.0,0.0,4.0
2021,16,alpine,104.0,1,5,103.0,1.0,5.0
2021,16,alphatauri,92.0,0,6,84.0,0.0,6.0
2021,16,aston_martin,61.0,0,7,59.0,0.0,7.0
2021,16,williams,23.0,0,8,23.0,0.0,8.0
2021,16,alfa,7.0,0,9,7.0,0.0,9.0
2021,16,haas,0.0,0,10,0.0,0.0,10.0
2021,17,mercedes,,6,1,0.0,6.0,1.0
2021,17,red_bull,,9,2,0.0,8.0,2.0
2021,17,mclaren,254.0,1,3,240.0,1.0,3.0
2021,17,ferrari,,0,4,0.0,0.0,4.0
2021,17,alpine,104.0,1,5,104.0,1.0,5.0
2021,17,alphatauri,94.0,0,6,92.0,0.0,6.0
2021,17,aston_martin,62.0,0,7,61.0,0.0,7.0
2021,17,williams,23.0,0,8,23.0,0.0,8.0
2021,17,alfa,7.0,0,9,7.0,0.0,9.0
2021,17,haas,0.0,0,10,0.0,0.0,10.0
2021,18,mercedes,,6,1,0.0,6.0,1.0
2021,18,red_bull,,10,2,0.0,9.0,2.0
2021,18,ferrari,,0,3,0.0,0.0,4.0
2021,18,mclaren,255.0,1,4,254.0,1.0,3.0
2021,18,alpine,106.0,1,5,104.0,1.0,5.0
2021,18,alphatauri,106.0,0,6,94.0,0.0,6.0
2021,18,aston_martin,68.0,0,7,62.0,0.0,7.0
2021,18,williams,23.0,0,8,23.0,0.0,8.0
2021,18,alfa,11.0,0,9,7.0,0.0,9.0
2021,18,haas,0.0,0,10,0.0,0.0,10.0
2021,19,mercedes,,7,1,0.0,6.0,1.0
2021,19,red_bull,,10,2,0.0,10.0,2.0
2021,19,ferrari,,0,3,0.0,0.0,3.0
2021,19,mclaren,256.0,1,4,255.0,1.0,4.0
2021,19,alpine,112.0,1,5,106.0,1.0,5.0
2021,19,alphatauri,112.0,0,6,106.0,0.0,6.0
2021,19,aston_martin,68.0,0,7,68.0,0.0,7.0
2021,19,williams,23.0,0,8,23.0,0.0,8.0
2021,19,alfa,11.0,0,9,11.0,0.0,9.0
2021,19,haas,0.0,0,10,0.0,0.0,10.0
2021,20,mercedes,,8,1,0.0,7.0,1.0
2021,20,red_bull,,10,2,0.0,10.0,2.0
2021,20,ferrari,,0,3,0.0,0.0,3.0
2021,20,mclaren,258.0,1,4,256.0,1.0,4.0
2021,20,alpine,137.0,1,5,112.0,1.0,5.0
2021,20,alphatauri,112.0,0,6,112.0,0.0,6.0
2021,20,aston_martin,77.0,0,7,68.0,0.0,7.0
2021,20,williams,23.0,0,8,23.0,0.0,8.0
2021,20,alfa,11.0,0,9,11.0,0.0,9.0
2021,20,haas,0.0,0,10,0.0,0.0,10.0
2021,21,mercedes,,9,1,0.0,8.0,1.0
2021,21,red_bull,,10,2,0.0,10.0,2.0
2021,21,ferrari,,0,3,0.0,0.0,3.0
2021,21,mclaren,269.0,1,4,258.0,1.0,4.0
2021,21,alpine,149.0,1,5,137.0,1.0,5.0
2021,21,alphatauri,120.0,0,6,112.0,0.0,6.0
2021,21,aston_martin,77.0,0,7,77.0,0.0,7.0
2021,21,williams,23.0,0,8,23.0,0.0,8.0
2021,21,alfa,13.0,0,9,11.0,0.0,9.0
2021,21,haas,0.0,0,10,0.0,0.0,10.0
2021,22,mercedes,,9,1,0.0,9.0,1.0
2021,22,red_bull,,11,2,0.0,10.0,2.0
2021,22,ferrari,,0,3,0.0,0.0,3.0
2021,22,mclaren,275.0,1,4,269.0,1.0,4.0
2021,22,alpine,155.0,1,5,149.0,1.0,5.0
2021,22,alphatauri,142.0,0,6,120.0,0.0,6.0
2021,22,aston_martin,77.0,0,7,77.0,0.0,7.0
2021,22,williams,23.0,0,8,23.0,0.0,8.0
2021,22,alfa,13.0,0,9,13.0,0.0,9.0
2021,22,haas,0.0,0,10,0.0,0.0,10.0
2022,1,ferrari,44.0,1,1,0.0,0.0,0.0
2022,1,mercedes,27.0,0,2,0.0,0.0,0.0
2022,1,haas,10.0,0,3,0.0,0.0,0.0
2022,1,alfa,9.0,0,4,0.0,0.0,0.0
2022,1,alpine,8.0,0,5,0.0,0.0,0.0
2022,1,alphatauri,4.0,0,6,0.0,0.0,0.0
2022,1,aston_martin,0.0,0,7,0.0,0.0,0.0
2022,1,williams,0.0,0,8,0.0,0.0,0.0
2022,1,mclaren,0.0,0,9,0.0,0.0,0.0
2022,1,red_bull,0.0,0,10,0.0,0.0,0.0
2022,2,ferrari,78.0,1,1,44.0,1.0,1.0
2022,2,mercedes,38.0,0,2,27.0,0.0,2.0
2022,2,red_bull,37.0,1,3,0.0,0.0,10.0
2022,2,alpine,16.0,0,4,8.0,0.0,5.0
2022,2,haas,12.0,0,5,10.0,0.0,3.0
2022,2,alfa,9.0,0,6,9.0,0.0,4.0
2022,2,alphatauri,8.0,0,7,4.0,0.0,6.0
2022,2,mclaren,6.0,0,8,0.0,0.0,9.0
2022,2,aston_martin,0.0,0,9,0.0,0.0,7.0
2022,2,williams,0.0,0,10,0.0,0.0,8.0
2022,3,ferrari,104.0,2,1,78.0,1.0,1.0
2022,3,mercedes,65.0,0,2,38.0,0.0,2.0
2022,3,red_bull,55.0,1,3,37.0,1.0,3.0
2022,3,mclaren,24.0,0,4,6.0,0.0,8.0
2022,3,alpine,22.0,0,5,16.0,0.0,4.0
2022,3,alfa,13.0,0,6,9.0,0.0,6.0
2022,3,haas,12.0,0,7,12.0,0.0,5.0
2022,3,alphatauri,10.0,0,8,8.0,0.0,7.0
2022,3,williams,1.0,0,9,0.0,0.0,10.0
2022,3,aston_martin,0.0,0,10,0.0,0.0,9.0
2022,4,ferrari,124.0,2,1,104.0,2.0,1.0
2022,4,red_bull,113.0,2,2,55.0,1.0,3.0
2022,4,mercedes,77.0,0,3,65.0,0.0,2.0
2022,4,mclaren,46.0,0,4,24.0,0.0,4.0
2022,4,alfa,25.0,0,5,13.0,0.0,6.0
2022,4,alpine,22.0,0,6,22.0,0.0,5.0
2022,4,alphatauri,16.0,0,7,10.0,0.0,8.0
2022,4,haas,15.0,0,8,12.0,0.0,7.0
2022,4,aston_martin,5.0,0,9,0.0,0.0,10.0
2022,4,williams,1.0,0,10,1.0,0.0,9.0
2022,5,ferrari,157.0,2,1,124.0,2.0,1.0
2022,5,red_bull,151.0,3,2,113.0,2.0,2.0
2022,5,mercedes,95.0,0,3,77.0,0.0,3.0
2022,5,mclaren,46.0,0,4,46.0,0.0,4.0
2022,5,alfa,31.0,0,5,25.0,0.0,5.0
2022,5,alpine,26.0,0,6,22.0,0.0,6.0
2022,5,alphatauri,16.0,0,7,16.0,0.0,7.0
2022,5,haas,15.0,0,8,15.0,0.0,8.0
2022,5,aston_martin,6.0,0,9,5.0,0.0,9.0
2022,5,williams,3.0,0,10,1.0,0.0,10.0
2022,6,red_bull,195.0,4,1,151.0,3.0,2.0
2022,6,ferrari,169.0,2,2,157.0,2.0,1.0
2022,6,mercedes,120.0,0,3,95.0,0.0,3.0
2022,6,mclaren,50.0,0,4,46.0,0.0,4.0
2022,6,alfa,39.0,0,5,31.0,0.0,5.0
2022,6,alpine,34.0,0,6,26.0,0.0,6.0
2022,6,alphatauri,17.0,0,7,16.0,0.0,7.0
2022,6,haas,15.0,0,8,15.0,0.0,8.0
2022,6,aston_martin,6.0,0,9,6.0,0.0,9.0
2022,6,williams,3.0,0,10,3.0,0.0,10.0
2022,7,red_bull,235.0,5,1,195.0,4.0,1.0
2022,7,ferrari,199.0,2,2,169.0,2.0,2.0
2022,7,mercedes,134.0,0,3,120.0,0.0,3.0
2022,7,mclaren,59.0,0,4,50.0,0.0,4.0
2022,7,alfa,41.0,0,5,39.0,0.0,5.0
2022,7,alpine,40.0,0,6,34.0,0.0,6.0
2022,7,alphatauri,17.0,0,7,17.0,0.0,7.0
2022,7,haas,15.0,0,8,15.0,0.0,8.0
2022,7,aston_martin,7.0,0,9,6.0,0.0,9.0
2022,7,williams,3.0,0,10,3.0,0.0,10.0
2022,8,red_bull,279.0,6,1,235.0,5.0,1.0
2022,8,ferrari,199.0,2,2,199.0,2.0,2.0
2022,8,mercedes,161.0,0,3,134.0,0.0,3.0
2022,8,mclaren,65.0,0,4,59.0,0.0,4.0
2022,8,alpine,47.0,0,5,40.0,0.0,6.0
2022,8,alfa,41.0,0,6,41.0,0.0,5.0
2022,8,alphatauri,27.0,0,7,17.0,0.0,7.0
2022,8,haas,15.0,0,8,15.0,0.0,8.0
2022,8,aston_martin,15.0,0,9,7.0,0.0,9.0
2022,8,williams,3.0,0,10,3.0,0.0,10.0
2022,9,red_bull,304.0,7,1,279.0,6.0,1.0
2022,9,ferrari,228.0,2,2,199.0,2.0,2.0
2022,9,mercedes,188.0,0,3,161.0,0.0,3.0
2022,9,mclaren,65.0,0,4,65.0,0.0,4.0
2022,9,alpine,57.0,0,5,47.0,0.0,5.0
2022,9,alfa,51.0,0,6,41.0,0.0,6.0
2022,9,alphatauri,27.0,0,7,27.0,0.0,7.0
2022,9,aston_martin,16.0,0,8,15.0,0.0,9.0
2022,9,haas,15.0,0,9,15.0,0.0,8.0
2022,9,williams,3.0,0,10,3.0,0.0,10.0
2022,10,red_bull,328.0,7,1,304.0,7.0,1.0
2022,10,ferrari,265.0,3,2,228.0,2.0,2.0
2022,10,mercedes,204.0,0,3,188.0,0.0,3.0
2022,10,mclaren,73.0,0,4,65.0,0.0,4.0
2022,10,alpine,67.0,0,5,57.0,0.0,5.0
2022,10,alfa,51.0,0,6,51.0,0.0,6.0
2022,10,alphatauri,27.0,0,7,27.0,0.0,7.0
2022,10,haas,20.0,0,8,15.0,0.0,9.0
2022,10,aston_martin,18.0,0,9,16.0,0.0,8.0
2022,10,williams,3.0,0,10,3.0,0.0,10.0
2022,11,red_bull,359.0,7,1,328.0,7.0,1.0
2022,11,ferrari,303.0,4,2,265.0,3.0,2.0
2022,11,mercedes,237.0,0,3,204.0,0.0,3.0
2022,11,mclaren,81.0,0,4,73.0,0.0,4.0
2022,11,alpine,81.0,0,5,67.0,0.0,5.0
2022,11,alfa,51.0,0,6,51.0,0.0,6.0
2022,11,haas,34.0,0,7,20.0,0.0,8.0
2022,11,alphatauri,27.0,0,8,27.0,0.0,7.0
2022,11,aston_martin,18.0,0,9,18.0,0.0,9.0
2022,11,williams,3.0,0,10,3.0,0.0,10.0
2022,12,red_bull,396.0,8,1,359.0,7.0,1.0
2022,12,ferrari,314.0,4,2,303.0,4.0,2.0
2022,12,mercedes,270.0,0,3,237.0,0.0,3.0
2022,12,alpine,93.0,0,4,81.0,0.0,5.0
2022,12,mclaren,89.0,0,5,81.0,0.0,4.0
2022,12,alfa,51.0,0,6,51.0,0.0,6.0
2022,12,haas,34.0,0,7,34.0,0.0,7.0
2022,12,alphatauri,27.0,0,8,27.0,0.0,8.0
2022,12,aston_martin,19.0,0,9,18.0,0.0,9.0
2022,12,williams,3.0,0,10,3.0,0.0,10.0
2022,13,red_bull,431.0,9,1,396.0,8.0,1.0
2022,13,ferrari,334.0,4,2,314.0,4.0,2.0
2022,13,mercedes,304.0,0,3,270.0,0.0,3.0
2022,13,alpine,99.0,0,4,93.0,0.0,4.0
2022,13,mclaren,95.0,0,5,89.0,0.0,5.0
2022,13,alfa,51.0,0,6,51.0,0.0,6.0
2022,13,haas,34.0,0,7,34.0,0.0,7.0
2022,13,alphatauri,27.0,0,8,27.0,0.0,8.0
2022,13,aston_martin,20.0,0,9,19.0,0.0,9.0
2022,13,williams,3.0,0,10,3.0,0.0,10.0
2022,14,red_bull,475.0,10,1,431.0,9.0,1.0
2022,14,ferrari,357.0,4,2,334.0,4.0,2.0
2022,14,mercedes,316.0,0,3,304.0,0.0,3.0
2022,14,alpine,115.0,0,4,99.0,0.0,4.0
2022,14,mclaren,95.0,0,5,95.0,0.0,5.0
2022,14,alfa,51.0,0,6,51.0,0.0,6.0
2022,14,haas,34.0,0,7,34.0,0.0,7.0
2022,14,alphatauri,29.0,0,8,27.0,0.0,8.0
2022,14,aston_martin,24.0,0,9,20.0,0.0,9.0
2022,14,williams,4.0,0,10,3.0,0.0,10.0
2022,15,red_bull,511.0,11,1,475.0,10.0,1.0
2022,15,ferrari,376.0,4,2,357.0,4.0,2.0
2022,15,mercedes,346.0,0,3,316.0,0.0,3.0
2022,15,alpine,125.0,0,4,115.0,0.0,4.0
2022,15,mclaren,101.0,0,5,95.0,0.0,5.0
2022,15,alfa,51.0,0,6,51.0,0.0,6.0
2022,15,haas,34.0,0,7,34.0,0.0,7.0
2022,15,alphatauri,29.0,0,8,29.0,0.0,8.0
2022,15,aston_martin,25.0,0,9,24.0,0.0,9.0
2022,15,williams,4.0,0,10,4.0,0.0,10.0
2022,16,red_bull,545.0,12,1,511.0,11.0,1.0
2022,16,ferrari,406.0,4,2,376.0,4.0,2.0
2022,16,mercedes,371.0,0,3,346.0,0.0,3.0
2022,16,alpine,125.0,0,4,125.0,0.0,4.0
2022,16,mclaren,107.0,0,5,101.0,0.0,5.0
2022,16,alfa,52.0,0,6,51.0,0.0,6.0
2022,16,haas,34.0,0,7,34.0,0.0,7.0
2022,16,alphatauri,33.0,0,8,29.0,0.0,8.0
2022,16,aston_martin,25.0,0,9,25.0,0.0,9.0
2022,16,williams,6.0,0,10,4.0,0.0,10.0
2022,17,red_bull,576.0,13,1,545.0,12.0,1.0
2022,17,ferrari,439.0,4,2,406.0,4.0,2.0
2022,17,mercedes,373.0,0,3,371.0,0.0,3.0
2022,17,mclaren,129.0,0,4,107.0,0.0,5.0
2022,17,alpine,125.0,0,5,125.0,0.0,4.0
2022,17,alfa,52.0,0,6,52.0,0.0,6.0
2022,17,aston_martin,37.0,0,7,25.0,0.0,9.0
2022,17,haas,34.0,0,8,34.0,0.0,7.0
2022,17,alphatauri,34.0,0,9,33.0,0.0,8.0
2022,17,williams,6.0,0,10,6.0,0.0,10.0
2022,18,red_bull,619.0,14,1,576.0,13.0,1.0
2022,18,ferrari,454.0,4,2,439.0,4.0,2.0
2022,18,mercedes,387.0,0,3,373.0,0.0,3.0
2022,18,alpine,143.0,0,4,125.0,0.0,5.0
2022,18,mclaren,130.0,0,5,129.0,0.0,4.0
2022,18,alfa,52.0,0,6,52.0,0.0,6.0
2022,18,aston_martin,45.0,0,7,37.0,0.0,7.0
2022,18,haas,34.0,0,8,34.0,0.0,8.0
2022,18,alphatauri,34.0,0,9,34.0,0.0,9.0
2022,18,williams,8.0,0,10,6.0,0.0,10.0
2022,19,red_bull,656.0,15,1,619.0,14.0,1.0
2022,19,ferrari,469.0,4,2,454.0,4.0,2.0
2022,19,mercedes,416.0,0,3,387.0,0.0,3.0
2022,19,alpine,149.0,0,4,143.0,0.0,4.0
2022,19,mclaren,138.0,0,5,130.0,0.0,5.0
2022,19,alfa,52.0,0,6,52.0,0.0,6.0
2022,19,aston_martin,49.0,0,7,45.0,0.0,7.0
2022,19,haas,36.0,0,8,34.0,0.0,8.0
2022,19,alphatauri,35.0,0,9,34.0,0.0,9.0
2022,19,williams,8.0,0,10,8.0,0.0,10.0
2022,20,red_bull,696.0,16,1,656.0,15.0,1.0
2022,20,ferrari,487.0,4,2,469.0,4.0,2.0
2022,20,mercedes,447.0,0,3,416.0,0.0,3.0
2022,20,alpine,153.0,0,4,149.0,0.0,4.0
2022,20,mclaren,146.0,0,5,138.0,0.0,5.0
2022,20,alfa,53.0,0,6,52.0,0.0,6.0
2022,20,aston_martin,49.0,0,7,49.0,0.0,7.0
2022,20,haas,36.0,0,8,36.0,0.0,8.0
2022,20,alphatauri,35.0,0,9,35.0,0.0,9.0
2022,20,williams,8.0,0,10,8.0,0.0,10.0
2022,21,red_bull,719.0,16,1,696.0,16.0,1.0
2022,21,ferrari,524.0,4,2,487.0,4.0,2.0
2022,21,mercedes,505.0,1,3,447.0,0.0,3.0
2022,21,alpine,167.0,0,4,153.0,0.0,4.0
2022,21,mclaren,148.0,0,5,146.0,0.0,5.0
2022,21,alfa,55.0,0,6,53.0,0.0,6.0
2022,21,aston_martin,50.0,0,7,49.0,0.0,7.0
2022,21,haas,37.0,0,8,36.0,0.0,8.0
2022,21,alphatauri,35.0,0,9,35.0,0.0,9.0
2022,21,williams,8.0,0,10,8.0,0.0,10.0
2022,22,red_bull,759.0,17,1,719.0,16.0,1.0
2022,22,ferrari,554.0,4,2,524.0,4.0,2.0
2022,22,mercedes,515.0,1,3,505.0,1.0,3.0
2022,22,alpine,173.0,0,4,167.0,0.0,4.0
2022,22,mclaren,159.0,0,5,148.0,0.0,5.0
2022,22,alfa,55.0,0,6,55.0,0.0,6.0
2022,22,aston_martin,55.0,0,7,50.0,0.0,7.0
2022,22,haas,37.0,0,8,37.0,0.0,8.0
2022,22,alphatauri,35.0,0,9,35.0,0.0,9.0
2022,22,williams,8.0,0,10,8.0,0.0,10.0
2023,1,red_bull,43.0,1,1,0.0,0.0,0.0
2023,1,aston_martin,23.0,0,2,0.0,0.0,0.0
2023,1,mercedes,16.0,0,3,0.0,0.0,0.0
2023,1,ferrari,12.0,0,4,0.0,0.0,0.0
2023,1,alfa,4.0,0,5,0.0,0.0,0.0
2023,1,alpine,2.0,0,6,0.0,0.0,0.0
2023,1,williams,1.0,0,7,0.0,0.0,0.0
2023,1,alphatauri,0.0,0,8,0.0,0.0,0.0
2023,1,haas,0.0,0,9,0.0,0.0,0.0
2023,1,mclaren,0.0,0,10,0.0,0.0,0.0
2023,2,red_bull,87.0,2,1,43.0,1.0,1.0
2023,2,aston_martin,38.0,0,2,23.0,0.0,2.0
2023,2,mercedes,38.0,0,3,16.0,0.0,3.0
2023,2,ferrari,26.0,0,4,12.0,0.0,4.0
2023,2,alpine,8.0,0,5,2.0,0.0,6.0
2023,2,alfa,4.0,0,6,4.0,0.0,5.0
2023,2,haas,1.0,0,7,0.0,0.0,9.0
2023,2,williams,1.0,0,8,1.0,0.0,7.0
2023,2,alphatauri,0.0,0,9,0.0,0.0,8.0
2023,2,mclaren,0.0,0,10,0.0,0.0,10.0
2023,3,red_bull,123.0,3,1,87.0,2.0,1.0
2023,3,aston_martin,65.0,0,2,38.0,0.0,2.0
2023,3,mercedes,56.0,0,3,38.0,0.0,3.0
2023,3,ferrari,26.0,0,4,26.0,0.0,4.0
2023,3,mclaren,12.0,0,5,0.0,0.0,10.0
2023,3,alpine,8.0,0,6,8.0,0.0,5.0
2023,3,haas,7.0,0,7,1.0,0.0,7.0
2023,3,alfa,6.0,0,8,4.0,0.0,6.0
2023,3,alphatauri,1.0,0,9,0.0,0.0,9.0
2023,3,williams,1.0,0,10,1.0,0.0,8.0
2023,4,red_bull,180.0,4,1,123.0,3.0,1.0
2023,4,aston_martin,87.0,0,2,65.0,0.0,2.0
2023,4,mercedes,76.0,0,3,56.0,0.0,3.0
2023,4,ferrari,62.0,0,4,26.0,0.0,4.0
2023,4,mclaren,14.0,0,5,12.0,0.0,5.0
2023,4,alpine,8.0,0,6,8.0,0.0,6.0
2023,4,haas,7.0,0,7,7.0,0.0,7.0
2023,4,alfa,6.0,0,8,6.0,0.0,8.0
2023,4,alphatauri,2.0,0,9,1.0,0.0,9.0
2023,4,williams,1.0,0,10,1.0,0.0,10.0
2023,5,red_bull,224.0,5,1,180.0,4.0,1.0
2023,5,aston_martin,102.0,0,2,87.0,0.0,2.0
2023,5,mercedes,96.0,0,3,76.0,0.0,3.0
2023,5,ferrari,78.0,0,4,62.0,0.0,4.0
2023,5,mclaren,14.0,0,5,14.0,0.0,5.0
2023,5,alpine,14.0,0,6,8.0,0.0,6.0
2023,5,haas,8.0,0,7,7.0,0.0,7.0
2023,5,alfa,6.0,0,8,6.0,0.0,8.0
2023,5,alphatauri,2.0,0,9,2.0,0.0,9.0
2023,5,williams,1.0,0,10,1.0,0.0,10.0
2023,6,red_bull,249.0,6,1,224.0,5.0,1.0
2023,6,aston_martin,120.0,0,2,102.0,0.0,2.0
2023,6,mercedes,119.0,0,3,96.0,0.0,3.0
2023,6,ferrari,90.0,0,4,78.0,0.0,4.0
2023,6,alpine,35.0,0,5,14.0,0.0,6.0
2023,6,mclaren,17.0,0,6,14.0,0.0,5.0
2023,6,haas,8.0,0,7,8.0,0.0,7.0
2023,6,alfa,6.0,0,8,6.0,0.0,8.0
2023,6,alphatauri,2.0,0,9,2.0,0.0,9.0
2023,6,williams,1.0,0,10,1.0,0.0,10.0
2023,7,red_bull,287.0,7,1,249.0,6.0,1.0
2023,7,mercedes,152.0,0,2,119.0,0.0,3.0
2023,7,aston_martin,134.0,0,3,120.0,0.0,2.0
2023,7,ferrari,100.0,0,4,90.0,0.0,4.0
2023,7,alpine,40.0,0,5,35.0,0.0,5.0
2023,7,mclaren,17.0,0,6,17.0,0.0,6.0
2023,7,haas,8.0,0,7,8.0,0.0,7.0
2023,7,alfa,8.0,0,8,6.0,0.0,8.0
2023,7,alphatauri,2.0,0,9,2.0,0.0,9.0
2023,7,williams,1.0,0,10,1.0,0.0,10.0
2023,8,red_bull,321.0,8,1,287.0,7.0,1.0
2023,8,mercedes,167.0,0,2,152.0,0.0,2.0
2023,8,aston_martin,154.0,0,3,134.0,0.0,3.0
2023,8,ferrari,122.0,0,4,100.0,0.0,4.0
2023,8,alpine,44.0,0,5,40.0,0.0,5.0
2023,8,mclaren,17.0,0,6,17.0,0.0,6.0
2023,8,alfa,9.0,0,7,8.0,0.0,8.0
2023,8,haas,8.0,0,8,8.0,0.0,7.0
2023,8,williams,7.0,0,9,1.0,0.0,10.0
2023,8,alphatauri,2.0,0,10,2.0,0.0,9.0
2023,9,red_bull,377.0,9,1,321.0,8.0,1.0
2023,9,mercedes,178.0,0,2,167.0,0.0,2.0
2023,9,aston_martin,175.0,0,3,154.0,0.0,3.0
2023,9,ferrari,154.0,0,4,122.0,0.0,4.0
2023,9,alpine,47.0,0,5,44.0,0.0,5.0
2023,9,mclaren,29.0,0,6,17.0,0.0,6.0
2023,9,haas,11.0,0,7,8.0,0.0,8.0
2023,9,alfa,9.0,0,8,9.0,0.0,7.0
2023,9,williams,7.0,0,9,7.0,0.0,9.0
2023,9,alphatauri,2.0,0,10,2.0,0.0,10.0
2023,10,red_bull,411.0,10,1,377.0,9.0,1.0
2023,10,mercedes,203.0,0,2,178.0,0.0,2.0
2023,10,aston_martin,181.0,0,3,175.0,0.0,3.0
2023,10,ferrari,157.0,0,4,154.0,0.0,4.0
2023,10,mclaren,59.0,0,5,29.0,0.0,6.0
2023,10,alpine,47.0,0,6,47.0,0.0,5.0
2023,10,williams,11.0,0,7,7.0,0.0,9.0
2023,10,haas,11.0,0,8,11.0,0.0,7.0
2023,10,alfa,9.0,0,9,9.0,0.0,8.0
2023,10,alphatauri,2.0,0,10,2.0,0.0,10.0
2023,11,red_bull,452.0,11,1,411.0,10.0,1.0
2023,11,mercedes,223.0,0,2,203.0,0.0,2.0
2023,11,aston_martin,184.0,0,3,181.0,0.0,3.0
2023,11,ferrari,167.0,0,4,157.0,0.0,4.0
2023,11,mclaren,87.0,0,5,59.0,0.0,5.0
2023,11,alpine,47.0,0,6,47.0,0.0,6.0
2023,11,williams,11.0,0,7,11.0,0.0,7.0
2023,11,haas,11.0,0,8,11.0,0.0,8.0
2023,11,alfa,9.0,0,9,9.0,0.0,9.0
2023,11,alphatauri,2.0,0,10,2.0,0.0,10.0
2023,12,red_bull,503.0,12,1,452.0,11.0,1.0
2023,12,mercedes,247.0,0,2,223.0,0.0,2.0
2023,12,aston_martin,196.0,0,3,184.0,0.0,3.0
2023,12,ferrari,191.0,0,4,167.0,0.0,4.0
2023,12,mclaren,103.0,0,5,87.0,0.0,5.0
2023,12,alpine,57.0,0,6,47.0,0.0,6.0
2023,12,williams,11.0,0,7,11.0,0.0,7.0
2023,12,haas,11.0,0,8,11.0,0.0,8.0
2023,12,alfa,9.0,0,9,9.0,0.0,9.0
2023,12,alphatauri,3.0,0,10,2.0,0.0,10.0
2023,13,red_bull,540.0,13,1,503.0,12.0,1.0
2023,13,mercedes,255.0,0,2,247.0,0.0,2.0
2023,13,aston_martin,215.0,0,3,196.0,0.0,3.0
2023,13,ferrari,201.0,0,4,191.0,0.0,4.0
2023,13,mclaren,111.0,0,5,103.0,0.0,5.0
2023,13,alpine,73.0,0,6,57.0,0.0,6.0
2023,13,williams,15.0,0,7,11.0,0.0,7.0
2023,13,haas,11.0,0,8,11.0,0.0,8.0
2023,13,alfa,9.0,0,9,9.0,0.0,9.0
2023,13,alphatauri,3.0,0,10,3.0,0.0,10.0
2023,14,red_bull,583.0,14,1,540.0,13.0,1.0
2023,14,mercedes,273.0,0,2,255.0,0.0,2.0
2023,14,ferrari,228.0,0,3,201.0,0.0,4.0
2023,14,aston_martin,217.0,0,4,215.0,0.0,3.0
2023,14,mclaren,115.0,0,5,111.0,0.0,5.0
2023,14,alpine,73.0,0,6,73.0,0.0,6.0
2023,14,williams,21.0,0,7,15.0,0.0,7.0
2023,14,haas,11.0,0,8,11.0,0.0,8.0
2023,14,alfa,10.0,0,9,9.0,0.0,9.0
2023,14,alphatauri,3.0,0,10,3.0,0.0,10.0
2023,15,red_bull,597.0,14,1,583.0,14.0,1.0
2023,15,mercedes,289.0,0,2,273.0,0.0,2.0
2023,15,ferrari,265.0,1,3,228.0,0.0,3.0
2023,15,aston_martin,217.0,0,4,217.0,0.0,4.0
2023,15,mclaren,139.0,0,5,115.0,0.0,5.0
2023,15,alpine,81.0,0,6,73.0,0.0,6.0
2023,15,williams,21.0,0,7,21.0,0.0,7.0
2023,15,haas,12.0,0,8,11.0,0.0,8.0
2023,15,alfa,10.0,0,9,10.0,0.0,9.0
2023,15,alphatauri,5.0,0,10,3.0,0.0,10.0
2023,16,red_bull,623.0,15,1,597.0,14.0,1.0
2023,16,mercedes,305.0,0,2,289.0,0.0,2.0
2023,16,ferrari,285.0,1,3,265.0,1.0,3.0
2023,16,aston_martin,221.0,0,4,217.0,0.0,4.0
2023,16,mclaren,172.0,0,5,139.0,0.0,5.0
2023,16,alpine,84.0,0,6,81.0,0.0,6.0
2023,16,williams,21.0,0,7,21.0,0.0,7.0
2023,16,haas,12.0,0,8,12.0,0.0,8.0
2023,16,alfa,10.0,0,9,10.0,0.0,9.0
2023,16,alphatauri,5.0,0,10,5.0,0.0,10.0
2023,17,red_bull,657.0,16,1,623.0,15.0,1.0
2023,17,mercedes,326.0,0,2,305.0,0.0,2.0
2023,17,ferrari,298.0,1,3,285.0,1.0,3.0
2023,17,aston_martin,230.0,0,4,221.0,0.0,4.0
2023,17,mclaren,219.0,0,5,172.0,0.0,5.0
2023,17,alpine,90.0,0,6,84.0,0.0,6.0
2023,17,williams,23.0,0,7,21.0,0.0,7.0
2023,17,alfa,16.0,0,8,10.0,0.0,9.0
2023,17,haas,12.0,0,9,12.0,0.0,8.0
2023,17,alphatauri,5.0,0,10,5.0,0.0,10.0
2023,18,red_bull,706.0,17,1,657.0,16.0,1.0
2023,18,mercedes,344.0,0,2,326.0,0.0,2.0
2023,18,ferrari,322.0,1,3,298.0,1.0,3.0
